Cell Number,Centroid,Radii,Max/Min Radius,Closest Opposite Polygon Points,Distance Min/Max,Max Dimensions
1,"(316, 145)","68.68, 69.66, 71.22, 71.40, 72.20, 73.01, 73.82, 74.63, 75.47, 76.66, 77.52, 79.18, 80.06, 85.44, 85.09, 85.70, 85.70, 87.64, 87.64, 88.32, 87.80, 89.50, 89.27, 90.03, 89.63, 90.43, 90.26, 91.92, 91.05, 90.09, 90.14, 89.14, 89.20, 88.28, 88.46, 87.57, 87.69, 85.84, 86.15, 85.33, 85.70, 84.72, 84.93, 83.43, 83.43, 82.71, 83.24, 82.28, 82.57, 81.27, 81.27, 80.65, 80.99, 78.39, 78.79, 76.48, 75.59, 73.93, 73.06, 72.72, 71.87, 70.72, 69.89, 69.63, 68.01, 67.80, 67.01, 66.07, 65.30, 65.19, 62.97, 62.94, 60.83, 60.21, 58.90, 59.03, 56.61, 56.86, 53.71, 53.24, 47.01, 47.00, 49.65, 49.04, 51.43, 51.00, 51.97, 51.62, 52.15, 52.70, 54.41, 54.20, 56.73, 56.64, 58.00, 57.98, 58.69, 59.41, 60.88, 60.96, 62.48, 62.63, 63.41, 63.60, 64.40, 65.22, 66.85, 67.12, 68.80, 69.12, 70.83, 72.07, 72.95, 73.36, 74.24, 75.15, 76.06, 77.47, 78.39, 86.83, 86.59, 89.05, 88.65, 89.63, 89.44, 91.08, 90.93, 91.79, 91.66, 92.54, 92.35, 93.26, 93.54, 92.66, 92.91, 91.92, 92.40, 91.41, 91.59, 90.80, 91.01, 90.03, 90.24, 89.50, 89.74, 86.68, 86.68, 80.62, 79.71, 79.20, 78.29, 77.82, 76.92, 76.03, 73.36, 72.95, 71.20, 70.49, 69.64, 68.80, 67.12, 66.85, 63.60, 63.41, 62.63, 62.48, 60.96, 60.21, 56.57, 56.59, 55.23, 55.32, 54.67, 54.82, 54.20, 53.60, 51.31, 51.62, 50.61, 51.43, 50.99, 50.57, 46.10, 46.04, 46.01, 43.05, 43.10, 41.44, 42.45, 45.22, 45.88, 47.17, 47.93, 49.24, 50.09, 51.43, 52.35, 52.84","Max Radius: 93.54 at point (409, 135)","Min Radius: 41.44 at point (310, 104)","Closest Opposite Polygon Point (Min): (316, 192)","Closest Opposite Polygon Point (Max): (228, 154)",Distance between Min Radius and Opposite: 88,Distance between Max Radius and Opposite: 182,"Max Width: 82, Max Height: 187"
