Cell Number,Centroid,Radii,Max/Min Radius,Closest Opposite Polygon Points,Distance Min/Max,Max Dimensions
1,"(306, 237)","100.81, 100.02, 100.22, 98.72, 98.95, 96.14, 95.19, 94.34, 93.41, 92.85, 91.92, 91.79, 89.96, 89.47, 87.66, 87.21, 86.31, 85.48, 85.48, 85.09, 83.35, 83.01, 82.15, 81.84, 81.84, 81.54, 80.71, 80.45, 78.82, 78.60, 77.01, 76.84, 76.84, 76.69, 73.66, 73.59, 65.30, 65.44, 59.17, 57.80, 55.90, 56.36, 54.08, 53.49, 56.82, 56.44, 57.45, 56.60, 57.14, 56.86, 57.43, 57.20, 60.31, 60.21, 61.55, 61.52, 62.97, 63.03, 65.30, 65.44, 66.22, 66.40, 67.20, 66.61, 68.24, 68.51, 71.02, 71.34, 72.20, 72.56, 72.56, 72.95, 74.71, 75.13, 76.92, 77.39, 78.29, 78.39, 79.31, 79.85, 81.71, 82.28, 83.22, 83.49, 84.43, 85.07, 85.07, 87.09, 87.09, 87.80, 88.77, 91.59, 91.41, 94.53, 94.43, 96.25, 96.19, 98.05, 98.02, 99.00, 99.50, 99.61, 99.72, 97.16, 97.32, 96.69, 96.88, 95.57, 95.80, 92.03, 92.03, 90.82, 89.89, 90.25, 89.32, 88.77, 87.85, 87.32, 86.41, 85.91, 85.91, 85.43, 83.63, 83.19, 80.53, 80.13, 79.26, 78.89, 77.18, 76.85, 70.21, 70.80, 66.84, 66.71, 62.24, 62.94, 59.46, 59.55, 56.40, 56.61, 51.88, 50.54, 49.24, 47.93, 47.54, 46.24, 45.54, 44.60, 42.43, 43.42, 43.10, 44.05, 44.01, 45.04, 45.54, 46.69, 47.54, 46.57, 48.10, 47.54, 47.93, 47.42, 47.85, 46.96, 47.89, 47.51, 49.09, 48.83, 50.00, 49.20, 49.82, 49.68, 53.04, 53.04, 58.26, 57.63, 60.00, 59.41, 60.22, 60.46, 62.97, 63.29, 65.86, 66.24, 68.00, 67.54, 68.43, 68.88, 72.50, 73.01, 74.85, 75.39, 76.32, 76.90, 76.90, 77.49, 79.38, 79.06, 80.96, 81.61, 81.61, 82.97, 83.93, 83.68, 85.62, 86.88, 87.86, 90.93, 90.93, 91.79, 91.66, 92.54, 93.54, 93.43, 93.34, 97.05, 97.02, 99.00","Max Radius: 100.81 at point (287, 138)","Min Radius: 42.43 at point (348, 243)","Closest Opposite Polygon Point (Min): (255, 213)","Closest Opposite Polygon Point (Max): (325, 332)",Distance between Min Radius and Opposite: 98,Distance between Max Radius and Opposite: 198,"Max Width: 84, Max Height: 201"
