Cell Number,Centroid,Radii,Max/Min Radius,Closest Opposite Polygon Points,Distance Min/Max,Max Dimensions
1,"(169, 395)","41.01, 40.00, 40.01, 39.05, 39.20, 38.33, 38.83, 39.05, 39.29, 37.95, 38.63, 38.08, 38.48, 38.08, 38.59, 38.28, 38.83, 39.05, 39.70, 39.62, 40.31, 41.01, 42.45, 42.64, 44.20, 45.79, 46.65, 47.89, 47.41, 47.85, 48.75, 52.81, 52.50, 58.05, 57.87, 60.53, 60.41, 61.29, 61.20, 63.07, 63.03, 64.03, 64.01, 65.00, 65.01, 66.03, 66.07, 68.12, 68.18, 69.26, 69.35, 71.57, 76.32, 75.39, 75.77, 70.83, 69.97, 69.64, 68.80, 67.68, 66.85, 66.61, 64.20, 64.03, 61.72, 60.96, 60.21, 60.14, 41.19, 40.11, 40.01, 40.00, 40.20, 39.32, 40.02, 39.29, 39.85, 39.22, 39.56, 39.92, 41.15, 40.71, 42.19, 41.88, 42.44, 42.20, 42.80, 43.42, 44.05, 43.93, 45.97, 46.01, 46.75, 47.63, 48.41, 52.33, 51.89, 53.31, 52.92, 53.49, 53.49, 54.08, 53.76, 55.36, 55.08, 55.79, 55.32, 56.09, 55.90, 56.72, 56.57, 57.43, 57.31, 58.22, 58.01, 59.01, 60.02, 59.23, 60.73, 60.08, 60.41, 59.24, 59.62, 59.09, 59.93, 59.03, 59.48, 58.59, 58.18, 58.67, 57.45, 57.98, 56.86, 56.04, 54.67, 53.91, 53.81, 53.08, 53.04, 52.35, 51.66, 49.68, 50.22","Max Radius: 76.32 at point (98, 423)","Min Radius: 37.95 at point (157, 359)","Closest Opposite Polygon Point (Min): (182, 432)","Closest Opposite Polygon Point (Max): (226, 375)",Distance between Min Radius and Opposite: 77,Distance between Max Radius and Opposite: 137,"Max Width: 75, Max Height: 152"
2,"(330, 289)","68.01, 66.76, 65.73, 65.51, 65.31, 62.97, 62.65, 61.52, 61.20, 61.13, 61.07, 58.00, 58.01, 56.14, 56.22, 55.33, 55.44, 53.15, 53.37, 51.55, 51.87, 52.20, 51.26, 50.16, 50.57, 49.74, 50.25, 50.77, 49.93, 49.65, 50.22, 54.71, 54.20, 54.59, 55.47, 55.90, 55.90, 58.31, 57.94, 60.08, 59.77, 60.44, 60.17, 61.13, 60.88, 63.35, 62.97, 63.79, 63.79, 65.49, 65.38, 66.37, 66.27, 67.19, 67.12, 69.07, 69.03, 70.01, 70.00, 71.01, 71.03, 73.11, 73.17, 74.17, 74.43, 75.54, 87.46, 87.13, 88.20, 87.92, 88.48, 87.42, 88.01, 87.80, 88.41, 88.24, 88.87, 88.09, 88.73, 88.53, 88.53, 88.41, 87.69, 87.05, 86.37, 86.45, 85.15, 84.65, 84.02, 84.20, 71.87, 70.58, 70.23, 68.95, 68.62, 68.31, 68.01, 66.76, 66.22, 63.79, 63.56, 63.35, 63.15, 61.98, 61.81, 60.67, 60.53, 59.41, 59.30, 59.21, 59.14, 57.04, 57.01, 55.04, 55.08, 50.99, 50.01, 46.07, 46.53, 46.04, 46.62, 46.40, 47.63, 47.42, 48.10, 48.80, 49.52, 50.45, 51.22, 55.46, 55.04, 59.77, 59.48, 65.92, 65.92, 69.46, 70.46, 76.06, 76.03, 80.01, 80.01, 81.02, 81.06, 82.10, 82.15, 83.22, 83.29, 84.29, 84.38, 85.48, 85.84, 86.98, 89.02, 88.32, 89.49, 88.54, 89.20, 88.60, 88.60, 88.02, 90.80, 90.34, 91.71, 90.82, 91.30, 90.92, 91.42, 90.55, 91.07, 90.74, 91.27, 90.97, 91.53, 90.44, 91.02, 90.80, 91.40, 88.41, 87.69, 87.05, 85.70, 85.80","Max Radius: 91.71 at point (411, 246)","Min Radius: 46.04 at point (356, 327)","Closest Opposite Polygon Point (Min): (302, 248)","Closest Opposite Polygon Point (Max): (255, 334)",Distance between Min Radius and Opposite: 96,Distance between Max Radius and Opposite: 179,"Max Width: 92, Max Height: 183"
