Cell Number,Centroid,Radii,Max/Min Radius,Closest Opposite Polygon Points,Distance Min/Max,Max Dimensions
1,"(348, 294)","66.03, 66.61, 67.20, 66.71, 67.36, 67.90, 68.59, 69.31, 70.04, 70.29, 71.06, 71.84, 71.22, 71.40, 72.20, 73.24, 72.67, 73.25, 74.09, 74.09, 76.06, 75.59, 76.03, 75.58, 76.49, 76.06, 78.00, 77.62, 78.19, 77.83, 79.38, 79.06, 79.70, 79.70, 80.36, 80.08, 81.74, 81.49, 82.23, 82.00, 82.76, 81.15, 80.22, 80.31, 79.40, 79.51, 78.52, 78.64, 77.78, 77.93, 76.94, 77.10, 76.30, 76.49, 73.98, 74.22, 72.12, 72.12, 71.47, 71.78, 66.19, 65.30, 63.63, 62.77, 62.43, 61.59, 60.75, 59.91, 59.41, 57.80, 57.63, 56.85, 56.08, 55.32, 55.23, 54.49, 54.45, 51.66, 51.74, 49.20, 48.60, 48.01, 48.26, 47.17, 47.51, 45.19, 45.69, 43.97, 43.68, 43.42, 44.15, 43.57, 44.41, 44.01, 45.00, 45.28, 45.40, 48.47, 48.85, 51.97, 51.62, 55.00, 54.82, 56.73, 56.64, 57.31, 58.00, 60.11, 60.14, 63.13, 63.25, 64.82, 65.80, 68.24, 68.51, 71.02, 71.34, 73.06, 74.30, 75.18, 75.59, 77.37, 77.82, 78.72, 80.11, 81.02, 81.54, 83.38, 83.93, 84.86, 86.98, 87.92, 90.14, 91.09, 97.29, 97.08, 100.45, 100.28, 101.12, 100.98, 101.83, 103.16, 102.18, 102.39, 101.64, 101.87, 97.80, 96.84, 93.30, 92.36, 89.69, 88.77, 86.82, 85.91, 83.65, 82.76, 82.37, 81.49, 79.92, 79.08, 78.77, 76.28, 76.03, 71.22, 71.06, 68.77, 68.01, 64.35, 64.35, 63.66, 63.13, 61.22, 61.29, 59.68, 60.03, 58.59, 59.03, 58.60, 59.09, 58.31, 57.94","Max Radius: 103.16 at point (449, 273)","Min Radius: 43.42 at point (337, 336)","Closest Opposite Polygon Point (Min): (369, 240)","Closest Opposite Polygon Point (Max): (269, 303)",Distance between Min Radius and Opposite: 101,Distance between Max Radius and Opposite: 182,"Max Width: 86, Max Height: 206"
