Cell Number,Centroid,Radii,Max/Min Radius,Closest Opposite Polygon Points,Distance Min/Max,Max Dimensions
1,"(391, 190)","55.36, 55.03, 54.41, 53.16, 52.89, 51.66, 51.20, 50.01, 49.37, 47.10, 47.01, 46.00, 46.04, 46.10, 46.17, 45.28, 45.40, 44.55, 44.72, 43.93, 44.15, 42.38, 42.72, 42.05, 42.94, 42.54, 43.57, 44.10, 44.65, 44.41, 45.00, 44.82, 46.10, 46.01, 48.08, 48.80, 49.52, 49.58, 50.33, 50.45, 51.22, 51.40, 52.20, 53.85, 54.71, 58.18, 59.09, 65.25, 65.00, 69.23, 69.05, 69.87, 70.86, 71.70, 71.70, 75.33, 75.24, 79.06, 79.01, 80.01, 80.00, 83.02, 83.10, 84.15, 84.15, 85.21, 90.48, 89.89, 89.89, 89.32, 90.08, 89.55, 89.96, 88.57, 89.00, 88.55, 89.01, 88.12, 88.59, 87.82, 87.82, 87.46, 87.98, 84.81, 84.02, 83.87, 83.10, 82.33, 81.57, 81.47, 80.72, 80.66, 63.63, 62.27, 59.51, 58.18, 56.30, 55.97, 54.13, 52.95, 52.24, 51.16, 51.04, 50.01, 50.00, 50.01, 50.09, 49.16, 49.25, 48.37, 48.51, 47.85, 48.05, 46.57, 46.84, 46.49, 46.82, 46.24, 47.42, 46.96, 54.04, 53.91, 55.23, 55.90, 56.59, 56.57, 58.00, 59.03, 59.82, 61.03, 61.85, 62.43, 63.29, 64.50, 65.37, 67.54, 67.12, 70.23, 69.89, 74.46, 74.22, 75.93, 75.71, 76.49, 76.30, 77.28, 76.94, 77.78, 77.52, 78.41, 78.41, 79.31, 80.23, 79.43, 79.62, 78.64, 79.08, 78.34, 78.59, 77.88, 78.16, 76.54, 76.84, 76.22, 76.55, 74.46, 74.85, 74.32, 74.73, 73.82, 74.25, 73.36, 73.36, 72.95, 73.93, 72.11, 72.11, 70.43, 69.66, 68.68, 67.94, 67.88, 67.18, 66.53, 65.19, 65.60, 65.00, 64.40","Max Radius: 90.48 at point (306, 221)","Min Radius: 42.05 at point (373, 152)","Closest Opposite Polygon Point (Min): (412, 232)","Closest Opposite Polygon Point (Max): (466, 168)",Distance between Min Radius and Opposite: 89,Distance between Max Radius and Opposite: 169,"Max Width: 84, Max Height: 180"
