Cell Number,Centroid,Radii,Max/Min Radius,Closest Opposite Polygon Points,Distance Min/Max,Max Dimensions
1,"(352, 311)","54.64, 53.25, 50.61, 50.12, 49.65, 48.30, 47.85, 46.52, 46.10, 44.78, 44.38, 41.44, 41.11, 39.85, 39.56, 39.29, 39.05, 37.85, 37.48, 36.35, 37.22, 37.00, 38.01, 39.85, 39.22, 39.56, 39.00, 39.81, 39.36, 40.31, 40.82, 41.34, 40.80, 41.40, 41.23, 42.52, 43.19, 43.86, 43.84, 44.55, 44.69, 46.23, 47.01, 47.80, 48.26, 49.09, 49.40, 51.11, 52.35, 53.24, 54.13, 55.04, 55.95, 56.86, 56.46, 57.58, 58.52, 59.46, 59.14, 62.10, 61.85, 62.59, 62.59, 64.94, 64.78, 65.62, 65.49, 66.48, 66.37, 67.27, 67.19, 68.18, 68.07, 69.03, 69.01, 70.00, 70.01, 71.01, 75.61, 74.46, 74.46, 73.93, 74.73, 73.82, 74.25, 73.36, 73.36, 72.95, 73.43, 71.87, 72.40, 72.11, 72.11, 69.31, 68.59, 68.59, 67.90, 67.27, 66.60, 66.71, 64.20, 64.40, 61.59, 61.06, 59.54, 59.94, 58.60, 59.09, 56.32, 55.66, 56.30, 55.71, 56.08, 56.46, 57.70, 57.25, 58.67, 58.31, 58.83, 58.52, 59.08, 59.64, 60.22, 59.82, 60.44, 60.88, 61.55, 62.24, 62.97, 63.25, 64.03, 65.00, 65.80, 67.42, 68.26, 70.24, 71.12, 78.11, 77.79, 78.45, 78.16, 79.81, 79.56, 80.28, 80.28, 81.02, 80.60, 81.58, 81.05, 82.04, 81.88, 82.73, 82.49, 83.38, 86.68, 86.02, 86.02, 84.76, 85.09, 84.50, 85.23, 84.69, 85.09, 83.67, 84.10, 83.63, 84.08, 81.12, 80.26, 78.49, 77.67, 77.42","Max Radius: 86.68 at point (435, 286)","Min Radius: 36.35 at point (357, 275)","Closest Opposite Polygon Point (Min): (328, 365)","Closest Opposite Polygon Point (Max): (281, 337)",Distance between Min Radius and Opposite: 95,Distance between Max Radius and Opposite: 162,"Max Width: 72, Max Height: 173"
2,"(195, 148)","50.57, 50.09, 50.54, 50.12, 50.61, 50.25, 50.77, 51.31, 51.87, 51.61, 52.80, 52.63, 53.26, 53.15, 53.81, 54.49, 55.17, 55.15, 54.45, 54.49, 55.23, 55.97, 55.32, 55.61, 55.61, 56.04, 55.47, 56.30, 55.76, 57.31, 56.82, 57.25, 56.80, 57.70, 57.27, 58.31, 58.31, 58.87, 58.19, 59.14, 58.24, 59.20, 58.69, 57.97, 58.24, 57.57, 57.57, 56.92, 57.25, 55.15, 55.54, 53.67, 54.12, 52.84, 53.34, 51.61, 52.20, 51.09, 51.74, 50.45, 51.22, 50.80, 51.61, 51.62, 52.48, 52.77, 53.67, 54.13, 49.09, 48.09, 45.54, 44.55, 43.93, 44.15, 43.42, 42.45, 42.72, 41.76, 41.11, 40.16, 40.50, 39.56, 39.00, 38.08, 37.70, 36.40, 36.14, 35.13, 35.06, 35.90, 37.36, 38.33, 39.56, 40.52, 40.80, 43.66, 47.43, 48.70, 49.65, 49.98, 50.92, 51.55, 62.63, 62.48, 61.72, 62.23, 62.23, 62.24, 61.55, 62.48, 61.85, 62.01, 62.01, 62.20, 61.61, 61.85, 61.85, 62.13, 61.59, 61.91, 61.40, 61.77, 61.29, 62.18, 61.72, 62.17, 61.33, 61.85, 58.69, 59.67, 58.86, 59.68, 59.30, 60.21, 60.30, 59.41, 60.02, 59.23, 59.91, 59.20, 59.77, 59.14, 59.14, 58.52, 58.87, 56.86, 57.27, 54.71, 54.71, 52.50, 52.50, 51.62, 52.35, 52.01, 52.80, 53.01, 51.87, 50.48, 49.93, 47.17, 46.65, 46.14, 45.65, 44.29, 43.83, 42.49, 42.05, 39.00, 38.63, 37.34, 36.69, 31.58, 31.40, 29.07, 29.02, 31.14, 32.14, 33.24, 34.23, 35.36, 37.34, 38.47, 42.43, 43.57, 44.55, 45.71, 46.69","Max Radius: 62.63 at point (234, 197)","Min Radius: 29.02 at point (194, 119)","Closest Opposite Polygon Point (Min): (193, 183)","Closest Opposite Polygon Point (Max): (157, 108)",Distance between Min Radius and Opposite: 64,Distance between Max Radius and Opposite: 118,"Max Width: 58, Max Height: 125"
